 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.5  30.0  1.00  1.00  0.10  200 quiet
  2.80  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.5  35.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 146.5  40.0  1.00  1.00  0.10  200 quiet
  2.60  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.5  45.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.5  50.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.5  55.0  1.00  1.00  0.10  200 quiet
  2.60  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5  60.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5  65.0  1.00  1.00  0.10  200 quiet
  3.20  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.5  70.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5  75.0  1.00  1.00  0.10  200 quiet
  3.30  3.80 1.50  0.50  0.50  1.00  0.60  0.50 146.5  80.0  1.00  1.00  0.10  200 quiet
  3.30  3.90 1.50  0.50  0.50  1.00  0.60  0.50 146.5  85.0  1.00  1.00  0.10  200 quiet
  3.60  3.90 1.50  0.50  0.50  1.00  0.60  0.50 146.5  90.0  1.00  1.00  0.10  200 quiet
  3.30  3.90 1.50  0.50  0.50  1.00  0.60  0.50 146.5  95.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.5 100.0  1.00  1.00  0.10  200 quiet
  3.10  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.5 105.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5 110.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5 115.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 120.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.5 125.0  1.00  1.00  0.10  200 quiet
  2.70  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 130.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.5 135.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.5 140.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 145.0  1.00  1.00  0.10  200 quiet
  2.90  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 150.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 155.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.5 160.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.5 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.60 1.50  0.50  0.50  1.00  0.60  0.50 146.5 170.0  1.00  1.00  0.10  200 quiet
  3.10  3.60 1.50  0.50  0.50  1.00  0.60  0.50 146.5 175.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 146.0   0.0  1.00  1.00  0.10  200 quiet
  2.60  2.80 1.50  0.50  0.50  1.00  0.60  0.50 146.0   5.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 146.0  10.0  1.00  1.00  0.10  200 quiet
  2.70  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.0  15.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 146.0  20.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 146.0  25.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 146.0  30.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 146.0  35.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 146.0  40.0  1.00  1.00  0.10  200 quiet
  2.40  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.0  45.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.0  50.0  1.00  1.00  0.10  200 quiet
  2.80  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0  55.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.0  60.0  1.00  1.00  0.10  200 quiet
  3.00  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0  65.0  1.00  1.00  0.10  200 quiet
  3.20  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0  70.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50 146.0  75.0  1.00  1.00  0.10  200 quiet
  4.00  4.00 1.50  0.50  0.50  1.00  0.60  0.50 146.0  80.0  1.00  1.00  0.10  200 quiet
  3.10  4.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0  85.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0  90.0  1.00  1.00  0.10  200 quiet
  4.00  4.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0  95.0  1.00  1.00  0.10  200 quiet
  3.30  3.90 1.50  0.50  0.50  1.00  0.60  0.50 146.0 100.0  1.00  1.00  0.10  200 quiet
  3.30  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.0 105.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.0 110.0  1.00  1.00  0.10  200 quiet
  2.70  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0 115.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.0 120.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.0 125.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 146.0 130.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 146.0 135.0  1.00  1.00  0.10  200 quiet
  2.90  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0 140.0  1.00  1.00  0.10  200 quiet
  2.90  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0 145.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0 150.0  1.00  1.00  0.10  200 quiet
  3.10  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.0 155.0  1.00  1.00  0.10  200 quiet
  3.20  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.0 160.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0 165.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 146.0 170.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 146.0 175.0  1.00  1.00  0.10  200 quiet
  3.30  3.50 1.50  0.50  0.50  1.00  0.60  0.50 146.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 145.5   0.0  1.00  1.00  0.10  200 quiet
  2.70  3.10 1.50  0.50  0.50  1.00  0.60  0.50 145.5   5.0  1.00  1.00  0.10  200 quiet
  2.60  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  10.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 145.5  15.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 145.5  20.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  25.0  1.00  1.00  0.10  200 quiet
  2.80  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  30.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 145.5  35.0  1.00  1.00  0.10  200 quiet
  2.60  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  40.0  1.00  1.00  0.10  200 quiet
  2.60  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  45.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  50.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.5  55.0  1.00  1.00  0.10  200 quiet
  3.10  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5  60.0  1.00  1.00  0.10  200 quiet
  2.80  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5  65.0  1.00  1.00  0.10  200 quiet
  3.00  3.70 1.50  0.50  0.50  1.00  0.60  0.50 145.5  70.0  1.00  1.00  0.10  200 quiet
  3.50  3.90 1.50  0.50  0.50  1.00  0.60  0.50 145.5  75.0  1.00  1.00  0.10  200 quiet
  2.80  4.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5  80.0  1.00  1.00  0.10  200 quiet
  5.00  5.00 1.50  0.50  0.50  1.00  0.60  0.50 145.5  85.0  1.00  1.00  0.10  200 quiet
  2.80  5.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5  90.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50 145.5  95.0  1.00  1.00  0.10  200 quiet
  3.50  4.30 1.50  0.50  0.50  1.00  0.60  0.50 145.5 100.0  1.00  1.00  0.10  200 quiet
  3.20  3.80 1.50  0.50  0.50  1.00  0.60  0.50 145.5 105.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 145.5 110.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.5 115.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 145.5 120.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.5 125.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.5 130.0  1.00  1.00  0.10  200 quiet
  2.80  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5 135.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.5 140.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.5 145.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.5 150.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.5 155.0  1.00  1.00  0.10  200 quiet
  3.30  3.50 1.50  0.50  0.50  1.00  0.60  0.50 145.5 160.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5 165.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.5 170.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.5 175.0  1.00  1.00  0.10  200 quiet
  3.10  3.60 1.50  0.50  0.50  1.00  0.60  0.50 145.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.50  2.90 1.50  0.50  0.50  1.00  0.60  0.50 145.0   0.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.0   5.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.0  10.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 145.0  15.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 145.0  20.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.0  25.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 145.0  30.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 145.0  35.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.0  40.0  1.00  1.00  0.10  200 quiet
  2.60  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.0  45.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 145.0  50.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 145.0  55.0  1.00  1.00  0.10  200 quiet
  3.10  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.0  60.0  1.00  1.00  0.10  200 quiet
  3.10  3.70 1.50  0.50  0.50  1.00  0.60  0.50 145.0  65.0  1.00  1.00  0.10  200 quiet
  3.30  3.80 1.50  0.50  0.50  1.00  0.60  0.50 145.0  70.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0  75.0  1.00  1.00  0.10  200 quiet
  3.40  5.40 1.50  0.50  0.50  1.00  0.60  0.50 145.0  80.0  1.00  1.00  0.10  200 quiet
  3.60  6.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0  85.0  1.00  1.00  0.10  200 quiet
  3.20  6.60 1.50  0.50  0.50  1.00  0.60  0.50 145.0  90.0  1.00  1.00  0.10  200 quiet
  3.10  6.20 1.50  0.50  0.50  1.00  0.60  0.50 145.0  95.0  1.00  1.00  0.10  200 quiet
  3.40  5.10 1.50  0.50  0.50  1.00  0.60  0.50 145.0 100.0  1.00  1.00  0.10  200 quiet
  3.90  3.90 1.50  0.50  0.50  1.00  0.60  0.50 145.0 105.0  1.00  1.00  0.10  200 quiet
  3.50  3.80 1.50  0.50  0.50  1.00  0.60  0.50 145.0 110.0  1.00  1.00  0.10  200 quiet
  2.50  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 115.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 120.0  1.00  1.00  0.10  200 quiet
  3.00  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.0 125.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 145.0 130.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.0 135.0  1.00  1.00  0.10  200 quiet
  2.30  3.20 1.50  0.50  0.50  1.00  0.60  0.50 145.0 140.0  1.00  1.00  0.10  200 quiet
  2.90  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 145.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 150.0  1.00  1.00  0.10  200 quiet
  3.00  3.40 1.50  0.50  0.50  1.00  0.60  0.50 145.0 155.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 145.0 160.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 145.0 170.0  1.00  1.00  0.10  200 quiet
  3.60  3.60 1.50  0.50  0.50  1.00  0.60  0.50 145.0 175.0  1.00  1.00  0.10  200 quiet
  3.40  3.60 1.50  0.50  0.50  1.00  0.60  0.50 145.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 144.5   0.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 144.5   5.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.5  10.0  1.00  1.00  0.10  200 quiet
  2.50  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.5  15.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 144.5  20.0  1.00  1.00  0.10  200 quiet
  2.70  2.90 1.50  0.50  0.50  1.00  0.60  0.50 144.5  25.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.5  30.0  1.00  1.00  0.10  200 quiet
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.5  35.0  1.00  1.00  0.10  200 quiet
  2.70  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5  40.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.5  45.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.5  50.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.5  55.0  1.00  1.00  0.10  200 quiet
  3.20  3.70 1.50  0.50  0.50  1.00  0.60  0.50 144.5  60.0  1.00  1.00  0.10  200 quiet
  3.70  3.70 1.50  0.50  0.50  1.00  0.60  0.50 144.5  65.0  1.00  1.00  0.10  200 quiet
  3.40  4.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5  70.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50 144.5  75.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 144.5  80.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.5  85.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 144.5  90.0  1.00  1.00  0.10  200 quiet
  2.80  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5  95.0  1.00  1.00  0.10  200 quiet
  3.30  6.40 1.50  0.50  0.50  1.00  0.60  0.50 144.5 100.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50 144.5 105.0  1.00  1.00  0.10  200 quiet
  2.30  3.80 1.50  0.50  0.50  1.00  0.60  0.50 144.5 110.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5 115.0  1.00  1.00  0.10  200 quiet
  2.70  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.5 120.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 144.5 125.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5 130.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.5 135.0  1.00  1.00  0.10  200 quiet
  3.00  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.5 140.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.5 145.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.5 150.0  1.00  1.00  0.10  200 quiet
  3.10  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.5 155.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.5 160.0  1.00  1.00  0.10  200 quiet
  3.50  3.50 1.50  0.50  0.50  1.00  0.60  0.50 144.5 165.0  1.00  1.00  0.10  200 quiet
  3.30  3.60 1.50  0.50  0.50  1.00  0.60  0.50 144.5 170.0  1.00  1.00  0.10  200 quiet
  3.60  3.60 1.50  0.50  0.50  1.00  0.60  0.50 144.5 175.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0   0.0  1.00  1.00  0.10  200 quiet
  2.90  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0   5.0  1.00  1.00  0.10  200 quiet
  2.80  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  10.0  1.00  1.00  0.10  200 quiet
  2.60  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  15.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  20.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  25.0  1.00  1.00  0.10  200 quiet
  2.80  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  30.0  1.00  1.00  0.10  200 quiet
  2.70  2.70 1.50  0.50  0.50  1.00  0.60  0.50 144.0  35.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0  40.0  1.00  1.00  0.10  200 quiet
  2.70  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.0  45.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.0  50.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0  55.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0  60.0  1.00  1.00  0.10  200 quiet
  3.00  3.80 1.50  0.50  0.50  1.00  0.60  0.50 144.0  65.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50 144.0  70.0  1.00  1.00  0.10  200 quiet
  3.40  6.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0  75.0  1.00  1.00  0.10  200 quiet
  3.00  3.50 1.50  0.50  0.50  1.00  0.60  0.50 144.0  80.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0  85.0  1.00  1.00  0.10  200 quiet
  3.10  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.0  90.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.0  95.0  1.00  1.00  0.10  200 quiet
  2.80  3.10 1.50  0.50  0.50  1.00  0.60  0.50 144.0 100.0  1.00  1.00  0.10  200 quiet
  6.00  6.00 1.50  0.50  0.50  1.00  0.60  0.50 144.0 105.0  1.00  1.00  0.10  200 quiet
  4.00  4.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0 110.0  1.00  1.00  0.10  200 quiet
  3.30  3.70 1.50  0.50  0.50  1.00  0.60  0.50 144.0 115.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0 120.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.0 125.0  1.00  1.00  0.10  200 quiet
  3.20  3.50 1.50  0.50  0.50  1.00  0.60  0.50 144.0 130.0  1.00  1.00  0.10  200 quiet
  2.30  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0 135.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.0 140.0  1.00  1.00  0.10  200 quiet
  2.90  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0 145.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.0 150.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 144.0 155.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0 160.0  1.00  1.00  0.10  200 quiet
  3.40  3.40 1.50  0.50  0.50  1.00  0.60  0.50 144.0 165.0  1.00  1.00  0.10  200 quiet
  3.20  3.50 1.50  0.50  0.50  1.00  0.60  0.50 144.0 170.0  1.00  1.00  0.10  200 quiet
  3.30  3.60 1.50  0.50  0.50  1.00  0.60  0.50 144.0 175.0  1.00  1.00  0.10  200 quiet
  3.10  3.30 1.50  0.50  0.50  1.00  0.60  0.50 144.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  2.70  3.00 1.50  0.50  0.50  1.00  0.60  0.50 143.5   0.0  1.00  1.00  0.10  200 quiet
  3.00  3.00 1.50  0.50  0.50  1.00  0.60  0.50 143.5   5.0  1.00  1.00  0.10  200 quiet
  2.60  3.10 1.50  0.50  0.50  1.00  0.60  0.50 143.5  10.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 143.5  15.0  1.00  1.00  0.10  200 quiet
  2.60  2.90 1.50  0.50  0.50  1.00  0.60  0.50 143.5  20.0  1.00  1.00  0.10  200 quiet
  2.90  3.10 1.50  0.50  0.50  1.00  0.60  0.50 143.5  25.0  1.00  1.00  0.10  200 quiet
  2.90  2.90 1.50  0.50  0.50  1.00  0.60  0.50 143.5  30.0  1.00  1.00  0.10  200 quiet
  3.20  3.20 1.50  0.50  0.50  1.00  0.60  0.50 143.5  35.0  1.00  1.00  0.10  200 quiet
  2.60  3.30 1.50  0.50  0.50  1.00  0.60  0.50 143.5  40.0  1.00  1.00  0.10  200 quiet
  2.80  2.80 1.50  0.50  0.50  1.00  0.60  0.50 143.5  45.0  1.00  1.00  0.10  200 quiet
  3.00  3.40 1.50  0.50  0.50  1.00  0.60  0.50 143.5  50.0  1.00  1.00  0.10  200 quiet
  3.30  3.30 1.50  0.50  0.50  1.00  0.60  0.50 143.5  55.0  1.00  1.00  0.10  200 quiet
  3.50  3.70 1.50  0.50  0.50  1.00  0.60  0.50 143.5  60.0  1.00  1.00  0.10  200 quiet
  2.50  4.00 1.50  0.50  0.50  1.00  0.60  0.50 143.5  65.0  1.00  1.00  0.10  200 quiet
  3.00  5.30 1.50  0.50  0.50  1.00  0.60  0.50 143.5  70.0  1.00  1.00  0.10  200 quiet
